JOB_TYPE,DEPTH_M,DIAMETER_MM,MATERIAL,LENGTH_M,JOB_COST
1,3.43,125,0,26.34,15385.27835
1,3.78,90,2,21.3,10840.8266
1,2.21,50,0,27.74,4197.822247
0,3.9,200,1,26.19,9867.071184
0,2.48,125,1,22.26,4226.7149
1,3.79,250,1,18.44,22423.13485
1,1.45,90,0,24.96,3489.337618
1,2.1,200,0,21.37,13959.48565
1,2.83,90,2,21.62,8949.454966
1,2.66,63,1,12.17,4546.9758409999995
1,1.9,63,0,12.17,3207.5602280000003
1,2.42,250,2,38.31,22423.13485
1,1.86,90,0,22.59,5767.313002000001
0,1.45,90,1,20.79,1749.84168
1,2.01,125,1,28.46,9846.699594
1,3.15,250,0,33.76,22423.13485
1,1.87,90,0,29.64,6131.567456000001
1,1.45,63,0,13.0,1994.544559
0,2.3,90,0,24.74,2535.307412
1,1.64,90,2,35.63,6878.746161
1,2.58,63,0,23.52,5552.9717200000005
0,2.03,200,1,23.15,5464.527609000001
1,2.03,125,1,29.89,8573.171918
0,2.59,200,0,28.78,7483.626166
1,2.9,90,0,38.31,9821.262661
0,3.48,63,0,12.17,2340.069559
1,3.79,200,0,16.75,22327.87202
0,2.42,250,0,14.25,9010.282629000001
1,3.9,90,2,19.4,13026.87137
1,2.92,90,0,12.17,6102.880475999999
0,2.91,250,2,35.92,21199.07635
1,2.23,200,0,38.31,22316.29785
1,1.62,63,0,35.61,4269.115745
1,2.56,63,0,37.7,6161.114781
1,3.09,125,2,38.31,18438.83861
1,3.9,200,0,23.63,22423.13485
1,2.66,63,1,16.58,4290.430646
0,3.9,90,0,33.79,5330.047224
1,3.59,63,2,19.52,7321.090770000001
1,3.54,63,0,22.9,7080.506968000001
1,2.14,50,0,33.17,3972.6719350000003
0,3.05,50,0,29.17,2506.2152739999997
1,2.84,90,1,17.34,8062.923279000001
0,2.45,63,1,29.63,2153.516728
0,3.29,63,0,34.31,3254.442512
1,2.08,90,2,29.33,7580.799143000001
0,3.9,125,0,14.96,5851.189085
1,1.52,50,2,14.18,2199.577308
1,2.35,90,0,24.35,7737.576020999999
1,2.15,250,0,12.17,13521.585219999999
1,3.57,90,2,31.37,13251.30379
0,3.48,90,2,27.33,4181.208682
0,2.38,200,1,28.35,6664.726664
0,2.11,63,1,14.13,1749.84168
1,3.22,125,2,15.68,13743.1691
0,2.19,50,1,13.37,1749.84168
1,2.76,63,1,13.08,4847.088416
1,3.9,90,0,38.31,16484.84489
0,3.89,125,1,21.53,4751.048953
1,3.63,125,2,16.89,12599.901259999999
1,3.49,250,2,20.63,22423.13485
1,1.45,90,0,27.57,4211.265083
1,1.67,90,0,13.42,3899.265546
0,2.29,200,2,12.17,3764.318718
1,2.67,63,0,35.41,6498.116695000001
1,1.66,250,1,16.51,10749.45601
1,2.11,90,2,20.74,6821.820256
0,2.7,90,1,29.1,2901.512158
0,2.05,250,0,37.42,9552.391319
0,2.88,200,1,27.17,7321.726068999999
1,2.37,200,1,23.19,14279.46451
1,2.94,125,2,38.31,17579.71171
1,1.99,50,0,14.18,2570.993903
1,3.9,90,2,12.45,13759.79171
1,3.65,90,1,36.46,16264.820419999998
0,1.75,63,1,38.31,1825.563703
1,1.45,125,0,14.14,3966.723946
1,2.77,63,2,25.02,6810.574795
1,3.5,63,2,17.09,7483.270565999999
1,1.69,63,1,18.45,3937.8747799999996
1,2.41,90,2,13.77,6272.191681
1,2.16,90,0,14.67,5397.342973
1,1.45,90,0,34.34,6263.532537
0,1.87,200,1,19.24,3179.179619
0,2.25,125,0,19.36,2623.450991
1,3.77,63,0,15.11,6223.300545
0,1.75,200,0,21.78,4088.0020979999995
1,2.55,63,2,16.96,5177.805513
1,1.55,90,0,18.94,3857.1236799999997
1,1.91,200,0,13.87,9251.255736
1,3.16,250,2,34.58,22423.13485
1,2.39,250,0,15.34,22423.13485
1,2.08,63,0,27.11,5243.523454
1,1.45,63,1,19.22,2764.100525
1,1.92,125,1,12.17,5728.75163
1,2.35,63,2,33.4,5767.754636
1,2.55,125,0,12.17,8480.353290000001
0,2.61,63,0,13.66,1749.84168
1,3.9,63,1,26.52,11197.28328
0,2.77,125,0,15.51,3040.5395129999997
0,1.64,200,0,16.8,3859.745053
1,3.9,90,0,38.31,16279.612219999999
1,1.45,63,1,17.41,2776.541228
1,3.78,125,1,33.13,19972.81166
1,3.49,90,1,22.31,10344.47565
1,2.31,50,0,19.38,3497.1752189999997
1,3.06,50,0,38.31,5934.074842
1,1.91,250,0,15.97,18999.83454
1,2.54,250,1,33.82,22423.13485
1,1.45,63,0,19.37,3271.394775
1,3.9,50,0,30.19,7674.994601
0,2.58,63,0,12.17,1749.84168
0,1.88,125,1,37.94,3119.678079
1,1.45,90,0,34.41,4673.804614
1,3.9,63,1,22.94,10265.11514
1,3.9,90,1,28.69,12106.72638
1,2.22,250,1,22.96,21109.83789
1,2.79,90,0,14.72,7666.921444
1,3.17,63,0,18.09,7099.75138
0,2.34,250,0,23.13,14668.53339
1,1.74,90,1,16.74,4107.782717
1,3.23,50,0,38.31,6592.392286
0,2.45,63,1,34.32,2079.694926
1,2.48,90,1,28.97,9907.175639000001
1,2.12,90,0,14.01,4682.839144
0,3.47,90,2,30.25,4005.1953409999996
0,3.47,50,1,20.85,1942.7736309999998
1,1.78,90,0,12.17,3952.406951
1,2.08,90,1,17.8,5508.945109
1,3.36,90,0,38.31,14532.114630000002
1,2.16,50,0,37.78,4725.044961
1,3.11,90,0,19.59,9929.612733
0,2.51,63,0,36.99,2525.615667
1,2.76,200,0,30.77,21487.76761
0,2.04,200,0,32.57,5006.416882
1,2.87,90,2,33.68,11662.59691
1,2.17,200,0,16.88,13108.05145
0,2.79,90,2,21.12,3255.6231510000002
1,1.97,200,2,36.35,17386.472019999997
0,1.45,50,2,21.57,1749.84168
1,3.9,200,0,31.54,22423.13485
0,1.45,125,2,28.06,2340.9402440000003
1,2.21,90,0,33.46,7374.217605
1,3.65,63,0,20.76,7152.020578000001
1,2.99,63,1,24.32,6715.13147
0,2.72,125,2,28.76,4827.210656
1,1.72,200,0,13.52,10739.77786
1,2.94,250,1,19.35,20338.16967
1,2.18,250,0,31.37,22423.13485
1,2.16,125,2,37.15,9224.137317
1,2.85,250,2,17.68,22423.13485
1,2.7,250,1,38.31,22423.13485
1,1.82,63,2,20.73,4563.803765
1,2.24,90,0,30.24,10419.344140000001
1,3.16,125,0,19.35,13894.368530000002
0,2.0,125,2,19.59,2682.7552530000003
1,2.23,250,2,20.78,22423.13485
1,1.94,63,0,22.26,4622.913434
0,3.9,90,0,16.94,4489.0753159999995
1,1.88,90,2,26.13,6543.697384
1,1.93,63,2,35.51,5136.036904
0,3.9,90,0,23.52,5099.82874
1,1.45,250,0,12.87,9828.575144
0,2.94,50,0,12.17,1749.84168
1,2.96,125,0,28.17,14699.20663
1,2.37,63,2,19.34,5194.983475
0,3.16,63,2,25.37,2277.033083
0,3.05,90,0,25.33,4020.982821
1,2.28,50,2,20.26,4112.879505
1,3.23,90,0,38.31,15633.98821
1,2.85,50,0,32.91,5768.854493
1,2.22,90,2,12.65,5255.740756
1,2.5,50,2,14.52,3531.543165
0,1.83,90,1,32.81,2523.177768
1,3.01,200,1,21.97,22423.13485
0,1.72,250,0,17.59,5605.4477560000005
0,1.68,200,2,23.9,3762.0983539999997
0,1.96,63,0,19.14,1749.84168
0,2.59,63,2,33.01,2289.924217
1,3.23,50,1,38.31,8329.814674
1,1.65,200,1,21.18,9565.073187
1,3.9,50,0,17.21,6849.255343000001
1,3.9,250,0,12.17,22423.13485
1,1.85,200,0,12.17,8600.057348
1,3.2,50,0,14.76,4242.005988
0,2.64,200,2,32.54,7398.133140999999
0,1.81,50,1,14.98,1749.84168
1,3.82,90,2,17.74,8964.911869
1,2.42,50,0,31.88,4388.982007
1,2.06,90,1,17.38,5758.374694
0,1.89,90,0,26.97,2001.6650170000003
0,2.94,250,2,27.59,17007.61741
0,3.16,200,1,17.72,6865.095670000001
1,2.16,125,1,23.03,10242.89917
1,2.89,90,0,22.15,9293.528042
0,1.62,200,1,21.26,3585.071005
1,1.69,200,0,20.49,11296.71618
1,1.96,90,1,16.16,4938.451685
0,2.65,125,2,37.57,5713.473661
1,2.96,63,0,12.17,5044.242354
1,3.52,63,0,18.37,6641.414962
1,2.46,90,0,20.57,6647.9795189999995
1,1.45,250,0,26.2,10938.77577
0,3.9,200,0,15.59,9097.327718
0,2.14,90,1,30.77,2451.562351
1,3.9,90,1,35.77,15996.056680000002
1,3.15,200,0,24.51,22423.13485
1,1.45,63,1,15.5,2430.07991
0,3.85,90,0,16.91,4500.214893
1,1.45,250,2,38.31,22423.13485
1,3.9,90,0,25.25,13168.7819
0,1.66,90,0,25.37,2517.391117
1,2.39,63,0,23.99,4762.6887560000005
0,3.9,63,1,31.9,3510.137689
1,3.56,125,0,31.5,19076.59177
1,2.85,63,0,22.55,6310.611414999999
1,1.92,90,0,26.26,6496.423836
0,2.59,200,2,24.45,6590.162085
0,2.64,250,0,25.24,7966.7713650000005
1,2.87,90,2,31.33,9423.19773
1,1.61,250,0,17.53,13406.00662
1,1.66,250,0,22.85,13810.8667
1,2.95,200,1,20.79,21855.16625
1,3.12,125,0,23.1,14390.14969
1,1.65,250,1,19.07,11883.195759999999
0,2.09,90,0,38.31,3126.359481
0,2.62,250,0,30.12,13988.148169999999
1,1.71,90,2,28.65,4541.543784
1,3.09,250,0,16.92,22423.13485
0,2.31,250,1,16.41,5692.296095000001
0,3.19,125,0,37.81,5490.077757999999
1,1.75,63,2,38.31,4886.577771
1,3.18,125,1,37.07,13509.228180000002
1,2.64,90,1,12.17,5959.824942
1,2.67,90,1,34.98,9324.986126
1,3.26,125,2,35.93,17450.789090000002
0,1.66,50,0,13.0,1749.84168
1,1.89,63,0,30.92,4354.770429
0,3.9,125,2,31.7,5924.599367
1,2.8,125,0,38.31,14202.8957
0,2.59,250,2,16.99,7707.445637000001
1,3.7,90,1,21.21,13784.7181
1,2.65,125,0,20.79,11365.47266
1,3.9,90,1,22.87,12883.681709999999
1,2.19,125,2,14.9,10855.842779999999
1,1.79,63,2,29.98,4025.583047
0,1.87,63,0,30.24,1749.84168
1,3.66,63,2,37.22,10695.97794
1,1.45,90,0,25.2,3669.0522119999996
0,2.55,125,0,15.46,2513.5766120000003
0,3.53,200,1,30.36,9962.036314
1,3.65,90,0,14.14,9913.58472
1,2.85,250,2,32.34,22423.13485
1,2.25,63,0,12.17,2766.190177
0,1.45,90,0,33.41,1804.3447260000003
1,2.83,63,0,31.98,7740.5288709999995
1,2.67,250,1,24.96,22423.13485
1,2.34,63,0,17.85,3840.538603
1,1.63,63,0,16.64,2807.374356
1,3.61,63,0,20.01,7530.330579
0,2.85,125,0,24.97,4777.689584000001
1,2.5,250,0,31.51,22423.13485
1,2.03,125,0,24.34,9985.085566
1,3.56,125,2,12.17,10121.227990000001
1,3.27,90,0,32.07,10920.988140000001
1,1.72,63,2,19.0,3481.8085109999997
1,2.64,250,2,17.31,20595.21454
1,2.86,90,1,16.67,6585.146349000001
0,3.73,90,0,38.31,5087.097965999999
0,2.35,63,0,37.23,2397.84899
1,2.19,63,0,20.86,5056.081178
0,3.37,125,0,31.6,6239.313566
1,2.38,250,0,16.04,21436.22548
0,2.47,90,1,22.68,2590.8833050000003
0,3.9,125,2,28.9,6904.015501999999
0,3.36,90,0,24.97,3108.7194329999998
1,2.81,200,2,26.2,18805.645480000003
1,3.9,200,0,27.41,22423.13485
0,3.4,250,0,33.12,12097.35164
0,2.09,250,0,13.87,5486.7882899999995
1,2.58,63,1,20.98,5149.466799
1,2.72,250,0,26.49,22423.13485
0,3.68,90,0,24.23,4109.423643
0,2.82,63,1,14.04,1749.84168
1,3.17,90,0,25.81,11118.62658
1,1.82,90,2,20.0,5828.595678
1,3.25,63,0,26.93,7492.603566
1,2.45,63,1,22.06,5442.048946
0,2.1,125,2,21.12,2643.761405
1,2.17,90,0,21.51,6475.570766
0,2.7,50,0,38.31,2247.176428
1,3.04,90,1,16.07,7757.426845
1,2.11,200,1,34.7,18882.36934
1,3.22,63,0,12.94,5213.410309000001
1,3.08,63,0,15.43,5581.293951
0,2.6,63,0,29.85,2279.4747620000003
0,3.49,200,0,12.17,5639.429811
1,1.48,90,1,17.89,3536.023021
0,2.7,125,0,20.05,4409.640082
1,3.83,250,0,28.14,22423.13485
0,2.67,250,1,18.62,10903.23056
1,3.39,50,0,13.64,4788.379994
1,2.66,63,1,38.31,7879.25907
1,1.66,90,0,31.41,6169.876488
1,1.77,90,0,27.35,6063.119892000001
0,2.55,90,0,35.94,3668.924369
1,1.56,200,2,14.58,8900.860721
1,3.22,125,2,19.43,13150.060140000001
1,2.58,63,0,19.59,5981.07659
1,2.23,250,0,27.13,22423.13485
1,2.35,250,0,14.02,22423.13485
0,1.73,63,1,17.49,1749.84168
0,2.45,200,0,38.31,6506.518732
1,3.82,90,2,12.17,7988.035425
1,3.46,200,0,16.17,22423.13485
1,2.85,63,1,38.31,6801.914573
0,1.89,250,2,28.55,6815.407176000001
1,3.54,50,0,38.31,7928.949998
1,2.32,63,0,12.17,3705.627529
1,1.85,90,0,25.96,7078.931883
1,3.15,125,0,38.31,15549.10654
1,1.96,250,1,34.06,22423.13485
1,2.13,63,0,38.31,6653.265182
0,1.7,63,0,38.31,1749.84168
1,1.61,90,2,28.94,5003.061727
0,2.33,90,1,15.45,2289.327201
0,1.89,125,0,22.79,2853.535241
1,2.49,63,0,15.29,4826.081416
1,2.04,63,0,38.31,5028.483429
1,1.75,125,1,20.8,7543.171567
1,1.45,250,1,38.31,16524.77763
1,2.59,50,0,16.85,3960.264805
1,2.66,90,2,30.84,10407.15728
0,2.3,200,2,27.16,6261.232940999999
1,2.68,125,0,13.37,9933.840084
1,1.93,250,0,24.78,17193.33979
1,2.86,125,2,29.73,13613.91749
1,2.86,63,1,36.44,8491.20118
0,3.9,250,0,28.93,15681.86271
0,1.47,125,0,22.34,2348.976405
1,3.9,200,2,30.96,22423.13485
1,2.95,200,2,19.5,18223.44546
1,2.24,63,0,27.06,5181.774992000001
0,2.75,90,0,13.63,2296.3661690000004
1,1.51,250,0,21.16,22308.43765
1,2.12,63,0,19.17,4779.341822
1,2.18,125,1,22.19,9840.311393
1,1.62,63,1,25.42,3753.5784020000006
1,3.51,90,0,29.79,11595.878270000001
1,2.57,63,1,19.13,4843.8802350000005
0,3.9,200,1,32.99,13637.51556
1,2.63,125,0,12.17,8568.941604000001
1,3.14,90,0,17.77,8576.325112999999
0,2.76,63,0,29.24,2518.9923870000002
0,2.02,50,1,18.25,1749.84168
0,3.29,90,1,32.29,3888.5340880000003
1,2.26,90,0,32.48,8355.058915000001
0,2.01,250,1,14.17,6083.8422740000005
1,1.45,250,1,12.17,8266.029782
0,3.09,63,0,20.74,2312.99803
1,2.63,63,0,23.24,5671.6586369999995
1,2.96,200,0,24.55,21535.07403
1,1.72,63,1,12.89,3428.72087
1,3.9,90,0,25.68,14319.24933
1,2.3,125,1,12.17,7424.813787
0,3.29,125,2,28.41,5631.802831
0,2.34,50,0,38.31,1911.538232
1,2.52,250,0,27.65,12705.23308
1,1.6,90,0,12.17,3766.240966
1,2.74,250,2,31.51,22423.13485
0,3.16,125,1,25.28,5302.796274
1,1.99,63,2,38.31,5472.7995789999995
1,1.57,250,1,16.84,20586.4557
1,1.53,90,0,17.7,5013.10795
0,3.55,90,1,32.45,4536.602018
1,2.15,200,1,15.05,13544.80907
1,3.9,63,1,24.37,13729.632130000002
0,2.14,125,0,31.37,3711.768692
1,2.16,63,0,27.49,5026.027376
1,1.45,125,1,22.57,5114.145616
0,2.4,250,0,30.71,8290.22056
1,3.38,250,2,19.7,22423.13485
1,1.7,90,0,23.51,4960.324570000001
0,1.45,63,0,28.83,1749.84168
1,2.16,63,0,38.31,6831.007998
0,2.65,63,0,25.41,2281.59673
1,3.67,50,0,21.5,6904.399575
1,3.12,90,0,16.5,7606.618617
0,2.25,125,1,37.6,3677.968426
1,2.34,50,0,13.44,2979.129812
0,2.08,50,0,18.13,1749.84168
1,2.06,90,1,19.74,6257.6721689999995
1,2.86,250,0,14.38,18944.07338
0,1.74,125,0,17.07,2456.462289
1,1.47,125,0,24.38,7470.273362999999
0,3.63,50,1,18.85,2013.721835
1,3.45,250,0,17.27,22423.13485
0,3.9,250,2,38.31,22423.13485
1,1.91,200,0,38.31,15748.27716
1,2.98,125,0,38.31,17197.01236
1,3.54,250,1,31.13,22423.13485
1,1.88,90,1,16.4,4615.680122
0,2.44,90,2,34.09,3162.487452
1,1.48,90,0,12.17,3667.7979490000002
1,3.9,125,0,38.31,20721.56003
0,3.17,63,1,23.41,2441.900736
1,1.97,200,1,12.17,10367.129579999999
0,1.75,63,0,34.79,1749.84168
1,1.65,90,0,38.31,6585.962186
0,1.94,63,1,20.08,1749.84168
1,3.29,200,2,15.81,16895.071490000002
1,1.71,63,0,22.51,3664.4261420000003
0,2.41,63,0,28.21,2243.538195
0,3.12,250,2,26.02,12287.02272
1,3.35,250,2,38.31,22423.13485
1,1.83,200,1,36.19,16007.12555
1,3.29,90,2,31.66,11877.917879999999
0,3.03,200,1,15.94,6152.48373
1,2.84,200,1,14.72,17146.29799
1,2.92,50,2,12.17,3694.5653700000003
1,3.9,50,0,38.31,10051.77255
1,2.05,250,1,19.81,20497.91673
0,3.73,125,2,24.02,5622.882706
1,1.86,90,0,26.3,6137.288518
1,3.9,90,0,15.73,13801.094140000001
1,2.18,63,0,19.23,5348.034149
1,1.45,90,1,16.57,3566.748113
1,3.85,125,0,25.99,21969.064130000002
0,2.92,63,1,22.4,2041.479013
1,1.95,125,0,38.06,11261.715240000001
0,3.14,90,2,35.38,4077.589912
0,1.9,125,2,36.14,2840.05093
1,3.1,90,1,25.86,10316.69095
1,1.45,125,2,25.86,4878.076282
1,3.9,90,1,21.77,12567.77401
1,2.48,63,0,28.57,5236.154565999999
0,1.87,125,1,29.54,3452.112372
0,3.02,90,0,35.54,3873.302108
0,1.86,125,0,12.76,2383.162966
1,1.65,200,0,30.41,12207.70925
0,1.87,90,0,19.81,1850.3564440000002
1,3.9,90,1,38.31,15523.131000000001
0,3.75,63,1,26.78,3246.549957
0,2.35,63,0,38.31,2180.215875
1,2.38,250,0,38.31,22423.13485
1,2.27,63,1,13.16,3812.115011
1,2.2,63,1,16.99,3862.1333649999997
1,2.53,200,1,22.44,15318.486159999999
0,3.03,90,1,15.47,3004.2339620000002
1,2.94,50,0,38.31,6286.076743
1,2.86,125,0,24.64,13126.36543
1,3.03,90,2,15.94,7889.855614
0,3.13,125,0,26.01,4776.148453
0,3.51,125,2,27.93,5920.194697
0,2.92,63,2,21.79,2149.0237829999996
1,3.09,63,0,27.16,7705.139919
1,3.63,200,0,12.17,19035.13689
1,3.76,250,1,24.01,22423.13485
0,3.46,90,1,20.82,3114.59869
1,2.67,63,0,16.77,4514.35186
1,3.06,50,1,13.59,4726.091982
1,1.66,90,0,15.38,4413.036893
0,3.9,50,0,13.81,2015.7547149999998
1,3.88,90,0,21.61,12140.58569
1,2.28,200,2,32.39,17463.13006
0,3.9,200,0,38.31,12821.02362
1,2.45,250,1,26.88,19676.986269999998
0,3.9,125,2,23.34,7743.743361
1,3.24,200,0,12.33,16331.20238
1,1.45,90,2,24.89,3936.8940369999996
1,1.94,90,0,29.76,6376.921382
0,3.9,90,0,26.21,5963.813127
0,3.9,125,0,25.64,6978.903656999999
1,2.3,50,2,16.27,3333.205747
1,3.9,63,1,19.41,11090.20946
1,3.71,90,0,24.89,13545.8148
1,3.9,90,0,12.17,7161.615416
0,2.65,125,2,14.97,3161.600203
0,2.68,63,0,26.73,2065.378642
1,3.0,63,0,23.22,5621.5900759999995
1,2.63,63,0,15.59,4273.421558
0,3.83,50,0,24.84,2272.696793
0,2.4,125,0,16.07,3302.826431
1,1.72,250,0,26.24,19486.4141
1,2.02,125,1,18.0,7698.406295000001
1,2.33,125,0,20.86,10724.873109999999
1,2.01,250,0,29.56,19663.91903
0,1.97,63,2,38.31,2022.1430710000002
1,1.96,50,2,32.47,4247.080723
1,1.88,63,0,17.54,3355.520397
1,3.64,63,1,18.45,7489.5823359999995
0,1.55,125,0,27.13,2474.840685
1,2.61,125,1,32.01,12469.386540000001
0,3.61,63,2,16.91,2197.627593
1,2.13,125,2,28.78,10972.17059
1,3.9,125,0,38.31,22423.13485
1,3.57,200,1,20.51,21222.24731
1,2.35,90,2,13.2,5802.800064999999
1,1.45,63,1,26.8,3328.5679379999997
1,2.31,200,2,27.96,18954.122730000003
1,3.22,50,0,16.48,4310.350645
1,1.71,90,2,26.31,5948.733902
1,1.94,90,1,19.99,6267.699914
1,1.61,90,0,16.44,4413.794201
1,1.76,200,1,38.31,15798.26082
1,2.3,63,1,38.31,6156.678657
1,3.57,250,2,22.95,22423.13485
1,2.74,90,2,23.87,7739.248611
1,1.56,125,0,27.24,6225.480671
0,3.76,50,2,17.18,1776.363368
1,1.69,200,2,19.45,11342.008170000001
1,2.45,90,0,31.75,8544.874936
0,3.35,63,0,22.42,1778.796716
1,2.58,63,0,20.85,6326.639972
1,2.63,63,0,23.39,7263.529917
1,3.75,90,0,15.79,9673.520019
1,1.84,50,0,38.22,3970.2786479999995
0,2.93,63,2,38.3,3042.087322
1,2.73,125,0,22.15,12597.71702
0,1.56,90,0,15.31,1749.84168
1,3.9,63,1,24.68,8758.983192
0,2.06,63,1,17.34,1749.84168
1,2.0,50,2,29.45,4982.529327
1,2.85,125,0,33.42,16023.544090000001
0,2.89,125,2,38.31,4866.964563
1,3.32,200,1,23.6,22423.13485
1,2.79,125,2,35.61,15188.875069999998
0,3.87,50,0,16.09,1890.871072
1,3.24,63,0,18.98,5774.526321
1,3.09,250,2,24.6,22423.13485
1,2.76,200,0,27.96,19812.7575
1,2.31,90,1,19.81,6719.8803370000005
1,2.1,90,0,23.52,7120.433870000001
0,1.98,125,1,12.17,2225.578941
0,3.5,90,1,17.99,3382.5426850000003
1,2.41,200,1,36.56,17663.93425
1,2.78,63,1,23.68,6700.7067799999995
1,3.79,250,0,20.37,22423.13485
0,3.39,63,1,30.88,3132.556929
1,3.9,90,0,32.47,16047.852030000002
1,3.64,200,0,20.62,22423.13485
0,1.45,90,2,38.31,2205.272159
0,3.37,200,2,29.77,7778.072623
1,3.0,63,1,38.31,7741.036327
1,1.93,125,1,26.42,9106.257965
0,2.65,50,1,27.15,1749.84168
1,1.89,250,2,13.22,17461.90891
1,1.48,90,0,38.31,6054.2793759999995
1,3.15,125,1,15.82,10840.82548
0,2.01,200,2,18.03,4806.095324
0,3.34,63,1,21.03,2565.277808
0,3.68,63,0,31.55,2954.2729870000003
0,3.9,90,0,23.7,5003.465787
1,2.35,63,0,15.26,4789.477281
1,3.05,250,1,20.58,22423.13485
0,2.18,250,2,15.98,5942.643771
1,2.37,63,0,13.47,4701.014869
1,3.59,90,0,14.96,10539.00281
0,2.65,200,1,31.77,6998.293976000001
1,3.82,250,1,17.03,22423.13485
1,2.26,90,1,22.92,8030.050376
1,1.98,63,0,20.55,4362.94464
1,3.38,125,0,20.86,13687.87483
1,1.93,250,2,25.8,21169.91041
1,2.87,63,1,19.28,6849.0865109999995
1,1.96,50,1,27.23,3726.710046
0,2.41,200,1,19.44,4515.201602
1,2.98,50,0,37.65,6237.154541
1,2.06,250,0,35.91,21895.47504
1,2.35,200,1,28.88,19362.28361
1,3.47,63,1,20.7,7255.946195
1,3.9,125,0,38.31,22423.13485
0,3.41,250,0,15.37,13064.01953
1,3.22,50,0,26.46,5345.188055
1,1.45,63,1,18.27,2058.6341199999997
0,3.9,125,1,12.17,4382.77361
0,1.59,125,1,24.51,2739.401731
1,1.94,63,0,27.97,5046.532927
1,2.77,125,0,29.64,15636.7038
1,3.62,200,2,20.11,22423.13485
0,1.73,200,1,30.4,5368.523229
0,1.93,90,0,25.11,2085.6083670000003
0,3.24,63,0,30.03,2689.3631219999997
0,2.75,125,0,36.09,4809.301565
1,3.33,125,2,27.37,15163.00719
1,2.41,63,2,29.94,5576.2080590000005
0,3.68,200,0,28.03,9527.541076000001
1,2.66,250,0,24.77,22423.13485
1,1.91,250,1,38.31,20508.29754
1,2.13,200,1,24.36,15989.35866
1,2.3,63,0,22.76,5231.943089
1,1.87,250,0,23.61,15468.730880000001
1,3.16,200,0,33.36,22423.13485
1,3.33,125,0,23.98,15625.61977
1,3.85,63,0,29.83,10385.95124
1,3.04,90,0,35.23,10357.24217
1,1.89,125,0,38.16,8795.776246
1,1.67,250,1,21.89,16325.458840000001
1,2.9,200,0,22.6,20603.5148
1,1.86,50,2,27.69,3614.95405
1,2.29,63,1,21.68,4966.17419
1,1.81,90,0,27.13,5529.1790280000005
0,2.45,63,1,18.78,1749.84168
1,2.57,90,0,17.95,7577.086343999999
1,2.88,50,0,31.16,5679.245583
1,3.68,90,2,29.91,14616.09281
0,1.45,250,1,26.06,5439.471826
1,2.09,90,1,13.44,5399.1371149999995
1,1.66,90,0,34.19,5381.04543
0,2.14,90,2,14.94,2060.2308559999997
1,2.39,63,0,23.54,5328.821894
0,2.34,90,0,19.03,2263.027783
0,1.45,63,1,12.17,1749.84168
1,2.63,50,0,12.17,3676.235247
1,2.51,90,0,12.17,6272.240698
1,1.6,200,1,38.31,14630.25296
1,3.34,125,2,28.0,15593.21536
1,3.14,50,0,23.36,5508.645853
1,2.99,125,0,18.7,12820.19427
1,3.79,90,0,17.34,12157.149220000001
1,3.51,200,1,21.9,20737.65451
1,2.21,90,1,28.09,6878.3505829999995
1,2.93,50,2,24.73,4898.046098
1,3.75,90,0,29.51,11937.17114
0,3.9,200,0,21.03,8706.101742
1,3.58,63,0,18.41,6340.5948530000005
1,3.9,90,1,37.36,18750.20878
0,3.5,90,1,16.01,3019.299544
1,3.02,250,1,19.12,22423.13485
1,3.09,125,0,14.86,10574.54124
1,3.49,90,0,32.74,13257.03824
1,1.45,250,0,23.6,12134.08185
1,1.45,63,1,22.09,2907.8173239999996
0,3.15,200,0,27.93,9186.165383
1,1.71,63,1,13.39,3176.16316
0,1.72,90,0,27.7,2358.451521
1,2.01,90,2,23.46,6419.16142
0,2.89,63,1,15.07,1749.84168
0,3.37,90,0,22.0,2827.763081
0,2.61,50,1,38.31,1984.1614739999998
1,1.45,250,2,22.51,10557.17136
1,2.95,90,0,16.2,7300.949970999999
1,2.05,63,1,16.43,3765.019353
0,1.5,90,0,19.32,1749.84168
1,3.9,200,1,26.71,22423.13485
1,1.62,200,0,15.25,9294.446092
1,2.57,63,0,32.02,7532.559331
1,1.78,200,0,27.64,13825.093469999998
1,2.12,250,0,13.27,14956.1195
1,2.86,125,0,38.31,19175.36836
0,1.66,125,1,26.62,2182.895544
0,1.59,200,2,26.89,4636.77251
1,2.82,90,0,37.2,9901.110682999999
1,3.6,250,1,15.15,22423.13485
1,2.99,63,0,26.61,8546.534498
1,3.61,125,0,16.73,14810.61085
0,2.34,63,1,14.42,1749.84168
1,3.9,200,0,18.57,22423.13485
1,3.9,125,2,22.15,16720.31353
1,3.02,90,0,21.06,8708.058142
1,3.53,250,2,24.78,22423.13485
0,1.52,90,0,16.24,1749.84168
1,2.92,50,0,14.82,4947.383801
0,2.84,63,2,25.19,2496.35675
1,1.8,90,0,21.64,5494.020879
1,2.63,63,2,12.17,3978.761321
0,3.15,200,2,38.31,10301.33636
1,2.39,63,1,16.68,4986.523588
1,2.49,90,2,13.38,6274.491676
1,2.57,200,0,28.24,18866.24567
1,3.73,63,0,28.58,8941.04978
1,3.9,50,0,21.48,6065.038384
0,3.9,250,2,12.59,10203.68705
1,1.45,63,0,25.83,2315.247384
0,2.54,63,1,22.84,1861.2027469999998
0,2.02,63,1,30.42,1906.7694510000001
1,2.01,250,0,38.31,19874.712340000002
