JOB_ID,JOB_TYPE,DEPTH_M,DIAMETER_MM,MATERIAL,LENGTH_M,JOB_COST
Job 2866,Replace,1.55,90,ST,17.61,4143.850243
Job 2867,Replace,4.6,50,ST,21.85,10161.52979
Job 2868,Replace,1.34,63,AC,19.42,3006.510696
Job 2869,Replace,3.22,90,CI,18.83,7721.701741
Job 2870,Repair,1.61,90,AC,36.37,2103.549396
Job 2871,Repair,4.03,200,AC,40.63,13438.96912
Job 2872,Replace,2.1,90,ST,34.58,8181.710691
Job 2873,Replace,3.2,50,AC,21.84,5884.568819
Job 2874,Replace,3.05,125,AC,18.13,11059.86344
Job 2875,Replace,1.91,90,AC,33.1,7805.006468
Job 2876,Repair,2.33,63,CI,17,1391.877238
Job 2877,Repair,1.59,90,AC,21.78,1740.808895
Job 2878,Replace,1.7,200,AC,19.41,11111.48781
Job 2879,Replace,1.54,50,CI,27.08,2961.885129
Job 2880,Replace,3.4,200,ST,17.27,18781.80899
Job 2881,Replace,3.58,90,AC,21.78,10412.19168
Job 2882,Repair,1.73,200,AC,20.54,3392.54491
Job 2883,Replace,1.44,50,AC,22.23,2102.495396
Job 2884,Replace,4.31,200,AC,16.98,25068.2136
Job 2885,Replace,2.64,90,AC,34.69,8347.155936
Job 2886,Replace,1.94,63,AC,23.59,3714.51396
Job 2887,Replace,1.91,200,AC,31.98,16567.56218
Job 2888,Replace,2.46,63,CI,18.58,4060.493567
Job 2889,Repair,2.93,125,AC,43.77,4914.225549
Job 2890,Replace,1.23,50,ST,42.11,3222.696048
Job 2891,Repair,2.26,63,AC,19.13,1667.852646
Job 2892,Replace,3.6,125,AC,29,19228.66689
Job 2893,Replace,2.07,125,CI,44.78,12662.28473
Job 2894,Replace,1.56,63,AC,43.51,4823.602972
Job 2895,Replace,2.27,90,ST,14.75,6009.17536
Job 2896,Replace,2.39,450,AC,33.28,41497.98445
Job 2897,Replace,3.2,90,AC,15.53,8669.506612
Job 2898,Replace,2.28,250,AC,21.64,18394.79182
Job 2899,Replace,2.4,200,AC,32.11,17307.71498
Job 2900,Repair,1.54,125,AC,10.25,1713.492895
Job 2901,Repair,1.55,200,ST,32.04,4327.9127
Job 2902,Replace,3.72,90,AC,25.92,13490.30072
Job 2903,Replace,3.4,200,AC,30.3,25821.20955
Job 2904,Replace,3.18,200,CI,14.08,17912.97742
Job 2905,Replace,2.81,200,AC,27.76,22271.87089
Job 2906,Replace,1.93,63,CI,9.48,2455.194437
Job 2907,Replace,2.08,200,CI,32.36,16085.93757
Job 2908,Repair,2.78,90,AC,17.53,2227.3076
Job 2909,Repair,3.38,90,CI,19.4,3453.473269
Job 2910,Replace,2.29,200,CI,22.18,15305.92719
Job 2911,Replace,2.34,315,ST,23.55,24279.52684
Job 2912,Replace,2.83,90,CI,16.45,7732.525003
Job 2913,Replace,2.52,63,AC,26.96,5531.506392
Job 2914,Replace,2.56,63,CI,16.01,4271.138493
Job 2915,Replace,2.41,50,CI,37.02,5060.278505
Job 2916,Replace,4.06,63,AC,15.8,7550.817582
Job 2917,Replace,3.73,315,AC,15.65,30936.41651
Job 2918,Replace,3.1,200,AC,10.22,14595.83126
Job 2919,Replace,4.75,315,ST,16.01,44459.46204
Job 2920,Replace,3.18,63,AC,22.97,5788.794476
Job 2921,Replace,3.02,315,ST,36.57,33280.97887
Job 2922,Replace,4.05,315,ST,42.69,61246.78986
Job 2923,Repair,1.76,125,CI,14.12,2372.615316
Job 2924,Replace,3.71,90,CI,14.08,9708.661237
Job 2925,Replace,2.53,125,ST,19.22,10206.619
Job 2926,Replace,3.34,90,CI,10.97,6834.501023
Job 2927,Repair,4.45,200,AC,17.72,10113.24882
Job 2928,Repair,4.33,90,CI,15.35,4089.35734
Job 2929,Repair,3.51,315,AC,34.63,17331.15296
Job 2930,Repair,1.57,90,CI,25.41,1574.193514
Job 2931,Repair,2.82,200,AC,27.04,6436.150495
Job 2932,Repair,2.61,90,CI,33.92,2878.939928
Job 2933,Replace,1.53,50,AC,17.5,2759.553741
Job 2934,Repair,3.05,90,AC,30.32,3971.223851
Job 2935,Replace,1.84,125,AC,26.12,7822.111307
Job 2936,Repair,2.34,125,AC,44.69,5208.559126
Job 2937,Replace,2.89,63,CI,33.29,7614.445584
Job 2938,Replace,3.63,50,AC,35.79,7179.060693
Job 2939,Replace,3.32,90,ST,25.22,10323.55337
Job 2940,Replace,3.95,200,ST,22.23,22870.17929
Job 2941,Replace,2.32,90,ST,28.24,7679.36843
Job 2942,Replace,1.78,125,AC,42.68,8692.647529
Job 2943,Replace,3.25,90,AC,20,9255.004772
Job 2944,Replace,2.98,50,AC,37.29,6596.39944
Job 2945,Repair,2.39,315,CI,14.3,5875.993716
Job 2946,Replace,1.55,315,CI,37.76,21164.68106
Job 2947,Repair,2.79,250,CI,21.27,5970.831368
Job 2948,Replace,2.49,50,CI,24.23,4533.27271
Job 2949,Repair,2.12,125,AC,16.73,3302.854949
Job 2950,Repair,2.6,90,AC,44.02,4234.659737
Job 2951,Repair,2.16,200,CI,22.9,4891.047174
Job 2952,Replace,2.7,200,CI,37.04,22013.03125
Job 2953,Replace,2.93,125,CI,22.86,13186.76991
Job 2954,Replace,1.42,63,AC,19.44,2934.336063
Job 2955,Replace,3.79,315,CI,38.59,47245.26311
Job 2956,Replace,2.26,250,CI,31.15,19922.43118
Job 2957,Replace,1.98,200,AC,36.49,14868.10903
Job 2958,Replace,2.12,315,ST,19.96,23293.01118
Job 2959,Replace,2.25,90,AC,24.03,6505.615193
Job 2960,Replace,4.57,90,AC,30.65,15749.63636
Job 2961,Replace,3.92,250,CI,14.62,28761.79372
Job 2962,Replace,3.51,125,AC,39.98,17203.23657
Job 2963,Replace,2.16,125,AC,20.65,8467.835334
Job 2964,Replace,2.28,50,CI,20.28,3680.087836
Job 2965,Replace,2.41,90,AC,21.58,7265.632685
Job 2966,Replace,1.89,90,ST,14.03,4552.640611
Job 2967,Replace,2.25,50,AC,26.84,4745.35807
Job 2968,Repair,2.47,90,AC,27.37,2799.354214
Job 2969,Replace,3.18,200,ST,32.44,25932.09618
Job 2970,Replace,1.86,50,ST,17.68,2758.317047
Job 2971,Replace,3.8,200,AC,38.23,29365.55658
Job 2972,Replace,1.3,90,CI,30.84,4360.313525
Job 2973,Repair,2.6,90,AC,23.78,3271.219793
Job 2974,Replace,2.9,250,AC,34.28,30107.90507
Job 2975,Repair,2.22,200,ST,27.13,4993.973335
Job 2976,Repair,1.53,125,AC,30.62,2895.769577
Job 2977,Repair,1.81,125,AC,17.89,2608.584222
Job 2978,Replace,4.67,250,ST,16.38,40038.00072
Job 2979,Repair,3.19,50,ST,19.4,1857.762835
Job 2980,Repair,1.64,63,CI,11.79,966.0757573
Job 2981,Replace,2.74,63,AC,21.74,5732.769084
Job 2982,Replace,2.27,50,CI,17.82,3795.884092
Job 2983,Repair,2.24,63,ST,20.09,1833.78268
Job 2984,Replace,1.47,250,CI,32.77,14661.6573
Job 2985,Replace,3.62,90,AC,44.13,13992.57989
Job 2986,Replace,2.9,90,CI,25.42,11046.40048
Job 2987,Repair,2.37,315,AC,21.47,9143.04045
Job 2988,Repair,1.03,125,CI,33.88,1833.079908
Job 2989,Repair,2.09,90,AC,18.23,1946.974784
Job 2990,Repair,2.03,200,AC,38.12,6642.787066
Job 2991,Replace,4.19,250,AC,39.52,56086.09833
Job 2992,Replace,1.8,90,CI,34.52,8077.319846
Job 2993,Replace,1.68,125,AC,33.56,8004.59173
Job 2994,Repair,4.37,50,CI,12.71,1751.51688
Job 2995,Repair,3.2,200,CI,11.57,5279.099249
Job 2996,Repair,1.89,50,AC,30.22,1387.227199
Job 2997,Replace,1.56,125,AC,38.1,8550.395324
Job 2998,Replace,2.2,63,CI,24.29,5463.278224
Job 2999,Replace,1.8,250,AC,20.4,15532.78251
Job 3000,Replace,1.56,90,ST,22.04,5540.548224
Job 3001,Replace,3,250,CI,30,34055.64534
Job 3002,Replace,3.36,200,CI,41.89,32667.87452
Job 3003,Replace,2.04,125,ST,12.73,6464.395068
Job 3004,Replace,3.43,50,AC,22.21,6748.110781
Job 3005,Replace,1.4,50,CI,24.08,2294.289795
Job 3006,Repair,2.14,125,AC,37.49,3983.522634
Job 3007,Replace,1.99,125,CI,20.58,6537.300429
Job 3008,Repair,3.03,63,CI,31.62,2506.261139
Job 3009,Repair,1.76,63,AC,17.31,1277.201439
Job 3010,Repair,1.61,50,AC,23.34,832.9701771
Job 3011,Replace,2.71,90,ST,32.01,9661.494811
Job 3012,Repair,2.41,90,AC,12.36,2144.841662
Job 3013,Replace,1.91,125,CI,22.11,7990.193805
Job 3014,Replace,4.45,90,AC,12.5,12037.13441
Job 3015,Replace,2.89,200,CI,30.25,21456.76135
Job 3016,Replace,2.8,50,CI,11.72,4195.095927
Job 3017,Repair,3.28,125,CI,17.52,4354.604794
Job 3018,Repair,4.28,90,AC,34.9,4399.484734
Job 3019,Repair,2.5,125,ST,30.64,4765.814554
Job 3020,Replace,2.38,125,AC,14.12,8525.049462
Job 3021,Repair,3.06,315,CI,29.47,12630.36733
Job 3022,Replace,3.03,250,ST,29.94,28055.41638
Job 3023,Replace,2.92,50,AC,14.41,4459.370168
Job 3024,Repair,4.26,200,AC,35.74,13041.95529
Job 3025,Replace,1.18,125,AC,17.88,4928.67877
Job 3026,Repair,2.17,90,AC,25.88,2027.920808
Job 3027,Replace,2.09,125,AC,27.94,9033.20223
Job 3028,Replace,2.76,90,AC,25.32,9026.190745
Job 3029,Replace,2.73,63,AC,21.35,5064.632573
Job 3030,Replace,3.86,125,AC,37.38,20519.02138
Job 3031,Replace,1.85,125,CI,18.74,9185.684386
Job 3032,Repair,2.35,250,AC,16.41,6010.017793
Job 3033,Replace,2.69,125,CI,35.33,15820.84381
Job 3034,Replace,3.48,250,ST,15.14,26117.00719
Job 3035,Repair,3.92,250,CI,41.42,14911.94321
Job 3036,Repair,2.59,125,CI,16.9,2944.549174
Job 3037,Repair,1.98,90,AC,12.37,1814.813709
Job 3038,Replace,1.83,200,CI,30.51,14991.80951
Job 3039,Replace,2.54,315,AC,39.5,35076.51105
Job 3040,Replace,2.02,125,CI,22.91,8029.220052
Job 3041,Replace,2.24,125,AC,13.52,6875.313027
Job 3042,Replace,3,63,AC,13.03,4777.952264
Job 3043,Replace,1.97,125,AC,17.32,6892.223363
Job 3044,Replace,3.04,315,AC,38.55,43433.86549
Job 3045,Replace,3.76,50,AC,39.07,8856.489333
Job 3046,Repair,1.83,63,CI,37.78,1364.067022
Job 3047,Replace,2.73,250,AC,16.34,17662.19572
Job 3048,Replace,1.39,90,AC,15.94,3277.65455
Job 3049,Repair,2.29,315,CI,21.15,8625.689434
Job 3050,Replace,1.55,90,AC,26.58,5490.325948
Job 3051,Repair,2.36,125,CI,16.15,2698.603703
Job 3052,Replace,2.18,90,AC,15.85,6518.876859
Job 3053,Repair,4.18,63,AC,39.63,4070.88438
Job 3054,Replace,1.58,90,ST,47.44,5881.063463
Job 3055,Repair,1.66,90,AC,26.69,1494.212755
Job 3056,Repair,2.16,50,AC,18.09,1242.895335
Job 3057,Replace,2.87,125,CI,32.77,15823.42736
Job 3058,Replace,3.03,63,CI,38.08,8290.425129
Job 3059,Replace,2.5,90,ST,21.75,7435.476083
Job 3060,Replace,1.66,63,AC,21.77,3405.517667
Job 3061,Replace,1.37,90,AC,19.19,3903.717007
Job 3062,Replace,1.73,315,AC,43.01,24560.26126
Job 3063,Repair,1.57,200,AC,19.11,3668.847065
Job 3064,Replace,3.95,63,AC,22.67,9103.318402
Job 3065,Replace,2.4,50,CI,17.22,3769.985682
Job 3066,Repair,1.98,50,AC,39.35,1554.782853
Job 3067,Replace,3.78,200,AC,39.88,28734.26398
Job 3068,Replace,1.43,125,AC,12.69,5104.120254
Job 3069,Replace,3.04,63,AC,29.03,6535.673977
Job 3070,Replace,3.57,90,AC,29.76,11939.23383
Job 3071,Replace,3.41,200,ST,14.03,16048.53822
Job 3072,Replace,3.3,315,AC,21.67,32225.66605
Job 3073,Replace,2.13,125,AC,21.91,9672.340527
Job 3074,Replace,3.21,90,AC,38.13,14624.6178
Job 3075,Replace,1.49,200,CI,24.57,10549.62432
Job 3076,Replace,2.72,315,CI,45.45,48158.09632
Job 3077,Replace,3.93,250,CI,12.1,23117.23284
Job 3078,Replace,2.33,63,ST,11.83,3460.65564
Job 3079,Replace,3.63,125,AC,23.69,17430.25215
Job 3080,Replace,1.91,90,CI,30.38,6494.462907
Job 3081,Replace,3.91,250,AC,12.44,24516.58516
Job 3082,Replace,2.24,250,AC,39.14,25744.28075
Job 3083,Repair,4.27,125,AC,28.56,8033.605656
Job 3084,Replace,3.41,125,ST,20.64,13468.97382
Job 3085,Replace,1.98,125,ST,31.64,9713.652002
Job 3086,Replace,4.66,200,AC,15.47,30016.51813
Job 3087,Replace,1.74,63,AC,17.05,2935.885169
Job 3088,Replace,1.85,125,ST,20.97,9033.879306
Job 3089,Repair,1.81,125,CI,21.22,2753.550415
Job 3090,Repair,1.3,50,ST,34.83,828.0327433
Job 3091,Replace,3.68,90,AC,26.78,13009.96233
Job 3092,Replace,4.16,250,AC,19.23,38796.58736
Job 3093,Repair,2.17,125,ST,25.27,2980.041966
Job 3094,Replace,1.95,63,AC,30.4,4861.962598
Job 3095,Replace,3.75,125,AC,31.62,18542.57517
Job 3096,Replace,3.23,50,AC,38.59,6967.842533
Job 3097,Repair,3.73,200,ST,12.24,7458.153391
Job 3098,Replace,1.8,200,CI,41.1,14581.30675
Job 3099,Repair,3.2,90,AC,9.55,1919.328578
Job 3100,Replace,1.46,63,AC,18.95,3031.506748
Job 3101,Replace,3.3,200,AC,12.11,18651.18182
Job 3102,Replace,1.33,90,AC,24.9,4479.123773
Job 3103,Replace,2.71,125,AC,13.59,8169.586518
Job 3104,Replace,2.39,125,AC,17.12,10024.37808
Job 3105,Replace,2.31,90,AC,45.13,10658.41256
Job 3106,Replace,4.27,125,AC,27.3,20506.11209
Job 3107,Replace,3.79,50,AC,38.82,7729.853179
Job 3108,Replace,3.46,50,AC,40.01,8560.215757
Job 3109,Replace,2.45,200,CI,29.01,19396.65248
Job 3110,Replace,1.06,63,AC,33.59,2514.113573
Job 3111,Replace,1.58,125,CI,19.25,6692.243852
Job 3112,Replace,1.84,63,AC,25.62,4579.99713
Job 3113,Replace,1.74,315,CI,30.19,21599.40651
Job 3114,Replace,2.84,90,AC,12.66,7305.004338
Job 3115,Replace,1.8,315,AC,24.57,20350.69436
Job 3116,Repair,1.34,63,AC,33.77,1283.079717
Job 3117,Replace,3.99,50,AC,27.85,7498.70799
Job 3118,Replace,1.64,63,ST,29.4,4205.096001
Job 3119,Replace,2.77,90,CI,14.97,7171.474571
Job 3120,Repair,2.42,200,AC,22.95,4871.587563
Job 3121,Replace,4.35,250,AC,31.48,47817.80904
Job 3122,Repair,3.09,63,CI,36.49,2539.366752
Job 3123,Replace,2.8,315,CI,13.72,24612.1689
Job 3124,Repair,3.01,125,CI,14.44,3435.996446
Job 3125,Replace,2.36,63,AC,27.42,5043.078375
Job 3126,Replace,2.47,125,CI,10.44,6539.435371
Job 3127,Replace,2.38,200,AC,12.02,12365.80987
Job 3128,Repair,2.86,50,AC,15.93,1480.322409
Job 3129,Replace,2.52,200,AC,13.87,12635.11238
Job 3130,Repair,2.7,250,AC,13.88,6606.442263
Job 3131,Repair,2.83,90,AC,33.84,3075.910947
Job 3132,Repair,1.79,90,CI,17.79,1851.318514
Job 3133,Replace,1.06,250,AC,31.79,9580.847634
Job 3134,Replace,3.49,90,CI,21.09,9210.039142
Job 3135,Replace,3.18,50,ST,39.18,5362.47097
Job 3136,Replace,1.6,125,CI,38.45,9121.087789
Job 3137,Replace,1.98,125,ST,24.38,8484.373156
Job 3138,Replace,2.05,315,AC,9.83,16389.7533
Job 3139,Replace,1.53,125,ST,25.37,6099.249345
Job 3140,Replace,1.78,200,AC,19.23,13467.43653
Job 3141,Replace,3.92,250,AC,12.33,24339.2758
Job 3142,Replace,3.56,90,CI,19.79,10760.4639
Job 3143,Replace,2.7,90,CI,26.7,9198.383427
Job 3144,Replace,2.94,250,CI,28.56,28389.51887
Job 3145,Replace,2.9,63,AC,19.92,5635.711891
Job 3146,Repair,2.56,63,AC,13.46,1659.152827
Job 3147,Replace,1.98,50,AC,10.62,1763.572312
Job 3148,Repair,2.41,315,ST,15.99,7988.976533
Job 3149,Repair,1.69,250,AC,19.69,4617.155015
Job 3150,Replace,2.63,200,CI,13.35,13757.8553
Job 3151,Replace,2.21,90,CI,13.77,5913.066478
Job 3152,Replace,3.36,50,CI,32.09,5811.020308
Job 3153,Repair,2.03,63,AC,14.12,1206.165327
Job 3154,Replace,1.82,50,AC,38.26,3807.005836
Job 3155,Replace,2.02,90,CI,21.74,7017.04309
Job 3156,Repair,2.52,63,AC,18.77,1655.718682
Job 3157,Replace,1.88,90,AC,33.35,6206.463648
Job 3158,Replace,3.06,250,CI,13.53,20560.64095
Job 3159,Repair,2.36,63,AC,33.91,2023.624214
Job 3160,Repair,3.03,63,ST,30.62,2647.853772
Job 3161,Replace,2.2,125,AC,36.91,10831.33304
Job 3162,Repair,1.96,63,CI,24.68,1647.051036
Job 3163,Replace,2.5,63,AC,22.91,6264.142782
Job 3164,Replace,3.75,200,ST,34.04,30986.74296
Job 3165,Replace,1.99,315,AC,13.58,15675.01577
Job 3166,Replace,2.18,315,AC,9.62,15007.8526
Job 3167,Repair,2.23,50,CI,39.38,1628.181554
Job 3168,Replace,3.68,450,AC,15.56,44316.45038
Job 3169,Replace,4.47,250,AC,16.76,28077.40939
Job 3170,Replace,3.49,200,AC,37.48,32930.72519
Job 3171,Repair,2.64,200,AC,22.1,5690.976172
Job 3172,Replace,2.21,250,AC,20.22,20068.86146
Job 3173,Repair,2.17,50,AC,37.66,1673.889299
Job 3174,Repair,2.08,315,AC,18.48,7749.850068
Job 3175,Replace,3.78,250,AC,37.15,40385.26613
Job 3176,Replace,3.47,125,ST,15.34,13042.73563
Job 3177,Replace,2.82,90,AC,18.4,8954.154603
Job 3178,Replace,1.62,125,ST,20.19,6315.219503
Job 3179,Replace,4.28,90,CI,20.18,14768.70297
Job 3180,Repair,2.18,50,CI,27.16,1516.559646
Job 3181,Replace,1.86,125,AC,16.3,6604.217094
Job 3182,Replace,4.07,200,ST,36.22,30201.39161
Job 3183,Repair,3.36,63,CI,25.39,2959.492108
Job 3184,Repair,2.12,125,AC,23.99,3160.726452
Job 3185,Replace,2.21,63,CI,39.36,5574.535572
Job 3186,Replace,1.45,50,ST,45.52,3046.432164
Job 3187,Repair,1.66,200,CI,9.18,2762.783736
Job 3188,Repair,2.44,90,CI,23.27,2652.655181
Job 3189,Replace,3.09,200,ST,19.56,22786.15473
Job 3190,Replace,2.66,315,CI,20.72,24829.37042
Job 3191,Repair,1.85,63,AC,15.97,1219.169617
Job 3192,Repair,3.21,125,AC,23.5,5017.468426
Job 3193,Replace,1.83,63,CI,35.62,4223.721943
Job 3194,Replace,2.03,63,AC,9.74,3224.812409
Job 3195,Replace,3.2,90,AC,10.81,6794.811859
Job 3196,Repair,3.78,90,AC,42.92,4412.677413
Job 3197,Replace,3.28,90,ST,16.97,8981.316279
Job 3198,Repair,1.9,200,AC,14.85,4006.256515
Job 3199,Repair,2.72,63,CI,12.75,1325.43388
Job 3200,Repair,3.39,250,ST,21.39,10584.10541
Job 3201,Replace,2.28,200,CI,37.66,20698.72765
Job 3202,Replace,3.59,63,ST,43.18,10181.67003
Job 3203,Replace,3.8,200,ST,16.19,22160.59541
Job 3204,Replace,2.57,200,CI,12.51,10477.06215
Job 3205,Repair,2.2,90,ST,15.15,1834.212834
Job 3206,Replace,3.4,63,AC,27.31,8522.348578
Job 3207,Replace,2.04,90,CI,9.57,4196.271646
Job 3208,Repair,3.38,250,AC,17.56,9488.507889
Job 3209,Replace,2.19,90,CI,40.34,8782.935084
Job 3210,Repair,1.32,200,AC,30.03,3175.153898
Job 3211,Replace,1.46,90,AC,11.45,2763.465426
Job 3212,Repair,2.01,315,ST,33.46,10595.32736
Job 3213,Replace,2.93,125,AC,21.34,10768.43486
Job 3214,Repair,3.33,125,AC,24.28,5823.470175
Job 3215,Repair,2.35,90,CI,36.31,3369.932112
Job 3216,Replace,2.56,90,CI,30.96,10170.52992
Job 3217,Repair,3.35,200,CI,47.74,11442.6292
Job 3218,Replace,1.75,200,AC,25.45,12802.50582
Job 3219,Repair,2.85,200,CI,43.14,8203.472296
Job 3220,Replace,3.29,125,AC,35.58,15968.62138
Job 3221,Replace,3.11,250,AC,20.25,26476.16909
Job 3222,Replace,3.66,125,CI,23.1,18476.20581
Job 3223,Repair,1.82,315,AC,12.59,4183.914005
Job 3224,Replace,1.94,450,AC,34.44,36456.97562
Job 3225,Replace,1.58,90,CI,14.98,4886.904502
Job 3226,Repair,3.03,200,ST,34.89,8583.112849
Job 3227,Repair,2.27,125,ST,35.24,4193.121194
Job 3228,Replace,2.08,90,AC,23.82,6837.696815
Job 3229,Replace,4.02,50,CI,28.49,8367.357236
Job 3230,Replace,2,450,AC,12.02,23366.90138
Job 3231,Repair,2.6,90,CI,21.47,3222.642223
Job 3232,Repair,1.57,125,CI,13.65,1873.289231
Job 3233,Replace,3.16,90,AC,12.13,8172.724634
Job 3234,Repair,3.95,90,AC,23.11,4295.902048
Job 3235,Replace,3.11,200,AC,19.57,18930.66473
Job 3236,Replace,1.74,315,AC,42.93,26179.81121
Job 3237,Repair,2.47,125,AC,19.21,3909.195808
Job 3238,Replace,4.57,450,CI,27.92,72432.56606
Job 3239,Replace,3.43,63,AC,34.14,8910.182691
Job 3240,Replace,1.88,90,CI,35.3,6795.138131
Job 3241,Replace,3.15,90,AC,41.94,NA
Job 3242,Repair,2.26,250,ST,17.23,6309.235095
Job 3243,Repair,2.19,63,ST,30.97,1963.793171
Job 3244,Repair,1.76,200,AC,34.1,5014.108708
Job 3245,Replace,3.39,125,AC,20.25,12555.19278
Job 3246,Replace,1.97,90,CI,12.64,3999.586557
Job 3247,Repair,2.32,125,ST,21.42,3983.633225
Job 3248,Replace,2.51,63,ST,12.23,4757.378737
Job 3249,Replace,1.62,63,CI,15.87,2862.448898
Job 3250,Replace,2.95,90,ST,25.46,9214.610746
Job 3251,Replace,2.49,125,AC,22.14,10053.833
Job 3252,Repair,1.85,90,AC,44.27,2730.768782
Job 3253,Replace,1.83,90,AC,20,5430.027981
Job 3254,Replace,1.11,63,AC,39.03,3226.502258
Job 3255,Repair,2.32,125,AC,17.65,3415.83491
Job 3256,Replace,1.97,63,ST,21.58,4675.998868
Job 3257,Replace,2.4,125,CI,30.02,11671.90358
Job 3258,Replace,4.19,450,AC,25.84,83447.70665
Job 3259,Replace,2.31,125,CI,26.12,10613.03038
Job 3260,Replace,2.61,63,AC,33.15,6164.036583
Job 3261,Replace,2.34,90,AC,39.64,9537.408127
Job 3262,Repair,3.2,250,AC,22.02,10480.92529
Job 3263,Replace,2.65,50,AC,16.25,3979.258351
Job 3264,Repair,2.63,90,ST,13.83,2705.603378
Job 3265,Replace,1.86,90,AC,25.02,7495.796625
Job 3266,Repair,4.2,50,AC,30.14,3047.745935
Job 3267,Replace,1.66,63,AC,32.26,3974.419014
Job 3268,Repair,2.05,90,ST,15.99,1889.676829
Job 3269,Repair,2.11,315,ST,33.24,9066.123177
Job 3270,Replace,1.95,50,AC,21.48,3294.173705
Job 3271,Replace,1.9,63,AC,18.05,3777.585412
Job 3272,Replace,3.84,63,CI,17.2,7722.868013
Job 3273,Replace,2.86,200,AC,36.87,24967.23646
Job 3274,Repair,2.04,125,AC,42.69,4040.098884
Job 3275,Replace,1.95,90,CI,29.58,7814.023423
Job 3276,Replace,4.17,63,CI,22.6,11311.21676
Job 3277,Replace,3.16,63,AC,26.52,7428.835758
Job 3278,Replace,1.87,125,ST,26.81,9927.671623
Job 3279,Replace,1.37,125,AC,25.74,7655.751875
Job 3280,Repair,2.68,250,ST,12.49,5972.511171
Job 3281,Replace,3.34,63,AC,45.93,10461.31841
Job 3282,Repair,2.04,90,CI,31.06,2462.032521
Job 3283,Replace,1.9,450,AC,22.98,33133.49318
Job 3284,Replace,2.09,125,CI,19.58,9171.246849
Job 3285,Repair,3.7,63,ST,15.5,2641.880655
Job 3286,Replace,2.01,250,AC,16.06,13585.56673
Job 3287,Repair,3.47,250,CI,36.67,14056.57942
Job 3288,Repair,3.88,63,CI,14.45,2682.489571
Job 3289,Replace,3.37,63,ST,40.85,9259.607687
Job 3290,Replace,2.56,50,CI,28.44,5842.94747
Job 3291,Repair,3.05,250,AC,42.78,11533.67257
Job 3292,Repair,2.65,125,ST,31.88,5199.782838
Job 3293,Replace,1.97,63,CI,20.02,3454.539262
Job 3294,Repair,1.89,90,AC,28.8,1877.082963
Job 3295,Replace,3.24,90,ST,27.05,11389.52186
Job 3296,Replace,2.52,63,ST,28.7,6428.522783
Job 3297,Repair,3.16,63,AC,17.65,2100.947205
Job 3298,Repair,1.55,200,AC,43.41,4950.792118
Job 3299,Replace,4.63,315,AC,44.22,65845.80359
Job 3300,Replace,2.84,90,CI,15.05,7369.677844
Job 3301,Repair,2.72,90,AC,19.33,2510.887197
Job 3302,Repair,2.18,63,CI,21,1739.496913
Job 3303,Replace,3.72,250,AC,30.38,37279.097
Job 3304,Replace,2.07,200,AC,18.13,12342.81009
Job 3305,Repair,1.47,315,CI,28.77,6278.575012
Job 3306,Replace,2.23,90,AC,48.2,9933.356695
Job 3307,Replace,2.64,50,CI,26.67,5073.971097
Job 3308,Replace,2.78,200,CI,43.13,30505.20056
Job 3309,Repair,1.76,90,AC,43.44,2303.200762
Job 3310,Replace,2.97,50,CI,14.86,3974.643298
Job 3311,Replace,2.59,315,CI,14.44,18625.4259
Job 3312,Replace,2.9,90,CI,14.25,6419.324129
Job 3313,Replace,2.87,125,AC,33.15,13349.00129
Job 3314,Replace,4.09,200,AC,19.69,27288.49849
Job 3315,Repair,3.38,63,AC,40.95,3553.240593
Job 3316,Replace,2.19,90,CI,22.94,6404.285538
Job 3317,Replace,4.16,90,CI,22.14,13240.08427
Job 3318,Replace,2.17,63,AC,16.36,4633.10791
Job 3319,Repair,2.81,125,ST,34.8,5120.963956
Job 3320,Replace,3.26,63,AC,16.14,5934.367452
Job 3321,Replace,3.19,125,ST,28.34,15906.42669
Job 3322,Repair,2.62,90,AC,20.83,2597.512944
Job 3323,Repair,2.69,63,CI,47.23,2913.206455
Job 3324,Replace,3.43,63,CI,20.63,7590.467364
Job 3325,Replace,3.8,63,AC,34.4,9815.161636
Job 3326,Repair,2.08,125,AC,35.18,3982.310457
Job 3327,Replace,3.18,63,ST,19.74,6523.26352
Job 3328,Replace,2.99,63,ST,35.73,7480.887518
Job 3329,Replace,1.35,200,AC,18.09,9341.636751
Job 3330,Replace,2.22,125,CI,22.74,10028.3309
Job 3331,Replace,1.72,125,AC,22.75,7380.689696
Job 3332,Replace,1.92,125,AC,25.81,9111.062719
Job 3333,Repair,3.08,999999,AC,25,3692.562465
Job 3334,Repair,2.51,90,ST,19.59,2836.278008
Job 3335,Repair,3.59,63,CI,32.43,3138.727479
Job 3336,Repair,2.49,63,ST,16.65,1745.440068
Job 3337,Repair,2.27,63,AC,21.73,1838.65789
Job 3338,Replace,3.57,250,AC,24.7,32276.3136
Job 3339,Replace,1.64,125,CI,42.1,8429.704629
Job 3340,Replace,2.55,125,AC,15.17,8264.224191
Job 3341,Repair,2.12,63,ST,26.6,1660.418479
Job 3342,Repair,3.49,90,CI,22.85,4566.055541
Job 3343,Replace,2.13,63,CI,26.18,5474.311482
Job 3344,Replace,2.6,125,ST,35.35,10619.34909
Job 3345,Replace,1.6,125,AC,23.48,6169.531731
Job 3346,Replace,2.44,200,CI,38.25,23015.39836
